12.63,100,99.5,100,108.01,107.85,107.21
18.68,100,98.34,98.02,101.23,101.2,106.38
31.09,100,73.7,100,122.69,117.65,100.1
29.34,100,100,100,57.36,57.59,93.61
85.67,100,89.67,83.63,104.61,107.97,102.7
4.68,100,83.54,100,121.24,119.64,110.61
2.18,100,90.98,100,103.19,104.66,104.9
26.13,100,83.54,100,139.4,135.9,102.04
14.62,100,91.8,96.87,76.81,30.86,84.84
52.57,100,83.44,100,247.22,245.83,247.22
74.15,0,62.82,0,179.76,179.76,179.76
100,0,98.56,100,179.35,179.35,179.35
81.76,100,96.09,100,100,100,100
84.39,100,92.89,100,100.83,100.83,100.83
73.96,95.18,96.27,100,120,119.79,119.79
69.56,21.85,98.8,95.53,100,100,100
59,100,75.89,100,120.83,120,114.17
79.25,0,100,100,104.17,104.17,104.17
74.36,0,94.66,100,101.82,101.82,101.82
53.22,100,72.03,100,122.08,121.25,119.17
78.1,100,87.36,100,100,100,100
80.27,100,79.06,100,121.25,120,120.42
81.33,100,78.56,100,101.18,101.18,101.18
74.23,0,75.23,100,86.83,87.37,86.29
86.67,100,91.86,100,100,100,100
79.45,100,95.07,100,100,100,100
82.85,100,63.24,100,100,100,100
78.55,100,89.72,100,120.83,120,117.5
45.23,94.68,100,100,329.19,405.95,122.19
99.24,100,83.91,100,100,100,100
100,27.75,95.47,97.59,166.67,166.67,100
80,100,93.34,100,192.76,103.72,103.6
68.48,100,76.77,100,117.92,116.94,114.72
79.61,84.17,76.83,100,103.61,103.61,103.61
79.99,100,81.84,100,100,100,100
86.97,42.14,100,91.82,100,100,100
79.7,100,83.51,100,100,100,100
55.6,49.37,75.52,100,110.52,110.52,110.52
48.95,0,55.36,100,87.04,86.57,87.04
100,100,98.07,100,119.12,138.29,121.49
25.67,82.64,96.35,88.57,100,100,100
82.53,100,60.89,100,122.5,121.67,118.33
68.75,100,75.04,100,111.67,110,110
84.92,100,97.12,100,128.23,128.29,131.58
80,100,100,100,100,100,100
82.85,100,56.42,100,100,100,100
73.43,100,78.77,100,100,100,99.79
82.46,100,88.87,100,98.15,98.15,98.15
100,0,90.54,70.95,98.75,98.69,100
41.94,97,99.38,100,127.31,127.78,127.78
84.82,100,72.18,100,100,100,100
82.77,100,95.77,100,100,100,99.91
85,57.95,90.4,98.44,156.75,166.77,100.88
80.41,100,95.21,100,100,100,100
80.99,100,67.86,100,100,100,100
83.26,100,95.73,100,122.58,120.83,118.7
79.99,100,93.54,100,100,100,100
36.48,100,96.98,100,100,100,100
75.78,99.77,100,0,100,100,100
74.11,100,78.99,100,107.89,107.57,106.91
63.86,43.84,72.07,100,120,119.17,118.33
100,96.03,99.24,82.12,100,100,100
80,19.85,100,100,107.14,104.35,104.35
44.22,0,40.4,100,113.82,113.82,113.82
71.35,100,41.07,100,120,120,120
100,100,94.79,100,100,100,100
79.51,0,96.42,78.41,65.61,43.01,41.59
55.53,25,88.13,100,101.13,100,100.1
83.73,100,86.09,100,100,100,100
77.66,100,87.74,100,307.3,132.27,156.5
87.96,4.26,97.52,100,102.23,102.06,106.34
100,33,99.78,100,100,100,100
84.79,100,91.66,100,100.83,100.83,100.83
87.59,100,89.64,100,135.19,134.72,132.41
42.01,100,90.89,100,127.05,126.32,126.87
84.71,100,100,25.29,100,100,100
67.16,61,56.65,100,122.84,123.92,123.92
78.7,100,99.71,100,102.15,101.88,101.88
76.03,100,63.42,100,102.5,102.5,102.29
67.01,44.2,79.79,100,93.37,92.86,92.69
100,0,90,100,100,100,100
76.89,87.19,62.81,100,122.5,121.67,120
84.8,100,95.33,100,100,100,100
84.01,100,89.49,100,100,100,100
80,0,87.22,100,100,100,100
76.7,100,96.68,100,100.9,100.84,100.36
67.34,97.66,93.35,100,103.41,103.41,103.33
71.83,100,85.14,100,100,100,100
89.38,100,92.56,99.1,100,100,100
77.8,100,98.74,95.46,100,100,100
75.79,100,80.76,100,107.02,105.7,105.26
96,100,100,95.83,102.44,102.44,102.44
81.66,100,80.32,100,120,120,120
97.67,0,98.98,96.89,145.83,145.83,137.5
65.42,100,78.91,100,105.47,105.34,105.34
67.19,98.93,98.05,100,106.08,105.52,105.52
71.93,95.46,90.93,100,108.9,108.9,108.9
50.96,0,69.69,100,100,100,100
22.1,0,84,100,100,100,100
69.34,100,81.78,100,100,100,100
59.76,0,96.71,100,115.56,113.89,104.44
81.32,0,100,0,261.67,2.616.67,221.67
58.05,0,99.26,100,103.15,103.05,102.85
63.85,100,76.48,100,107.51,107.51,107.51
80,100,93.29,100,177.55,100,100
81.11,100,88.97,100,110.21,110,110
68.28,100,84.44,100,120.42,119.58,118.75
65.29,81.08,97.81,99.92,102.38,102.38,102.38
56.76,94.93,83.5,100,106.25,106.53,105
61.56,61.45,68.93,100,107.2,106.82,106.82
20.32,0,100,100,1.500.00,100,100
58.08,100,83.05,100,118.38,118.38,118.38
62.24,100,91.98,100,109.17,109.17,108.33
79.99,100,90.14,100,107.56,108.5,108.21
84.4,100,84.24,100,100.83,100.83,100.83
18.3,100,94.72,100,100,100,100
77.57,100,83.95,100,119.32,117.42,115.81
52.18,100,83.57,100,97.73,97.31,96.49
95,25,94.5,100,105.45,105.45,105.45
79.61,100,94.24,100,100.25,100.12,100.12
50.57,43,100,100,100.52,100.13,100.13
68.49,100,96.97,100,102.98,103.19,101.91
99.18,100,94.19,77.29,100,100,100
77.18,100,68.14,100,126.67,123.33,123.33
80,100,70.97,100,180.23,122.54,122.25
80.03,0,99.2,100,102.02,100,100
81.87,100,97.21,100,100,100,100
97.1,100,92.03,100,100,100,100
100,81.25,99.16,100,100,100,100
96.93,100,97.94,99.31,112.87,111.53,113.41
67.01,100,81.92,100,98.83,98.67,97.5
59.55,95.72,93.8,100,100.9,100.9,100.68
95.97,100,97.29,75.79,100,100,100
80,100,100,91.05,132.4,116.82,100
76.41,100,77.25,100,120.83,120,120.83
75.83,100,80.22,100,100,100,100
72.75,15.38,84.99,100,100,100,112.5
79.09,100,82.52,100,100,100,100
78.05,100,77.28,100,121.25,119.58,117.5
88.46,100,99.78,100,100,100,100
90.6,0,88.38,100,100,100,100
97.39,100,100,89.57,100,100,100
32.45,43,99.5,100,100.57,100.4,96.73
100,100,97.51,99.98,100,100,100
74.93,100,78.74,100,100,100,100
100,0,97.45,100,112.89,112.89,111.7
46.4,100,87.34,100,114.27,114.27,114.06
80,0,90.23,97.88,115.59,103.19,106.28
70.61,21.3,100,100,100.55,100,100.11
80.9,100,76.61,100,100,100,100
72.65,88.37,66.92,100,120.57,119.53,119.79
80,100,97.77,100,107.69,105.24,21.79
80,100,94.06,100,138.89,138.89,104.17
83,100,100,100,100,100,100
81.11,100,94.08,100,101.33,101.33,100.33
92,100,100,100,123.89,100.44,100.83
82.12,100,89.77,100,136.11,134.52,132.54
93.33,100,96.37,100,100,100,100
79.87,100,82.13,100,100,100,100
74.21,97.87,51.06,100,121.11,121.11,121.11
80.22,100,76.42,100,106.32,106.32,105.46
79.7,98.11,85.02,49.66,147.27,147.27,147.27
55.52,55,100,100,100.9,100.56,100.45
38.15,100,75.75,100,101.97,101.86,101.53
82.82,100,83.81,100,100,100,100
97.44,100,73.14,96.95,100,100,100
81.11,100,88.85,100,108.16,108.16,108.16
82.22,100,85.53,100,121.67,120.83,120
80,0,78.99,90,107.75,133.02,43.37
80.94,100,88.51,100,105.3,105.3,104.92
82.67,100,80.48,100,100,100,100
74.16,100,68.6,100,100,100,100
80.57,100,81.46,100,128.47,127.08,122.92
82.02,100,99.88,100,101.53,101.53,101.53
79.4,81.04,88.08,100,100.83,100.83,100.83
83.54,100,53.86,100,120.83,120,118.33
65.27,56,95.49,100,107.26,107.26,107.26
83.61,100,80.91,100,100,100,100
83.62,100,84.97,100,100,100.83,100.83
83.63,100,80.01,100,100.21,100.21,100
84.26,100,81.71,100,100,100,100
98,100,99.99,100,105.07,104.77,104.52
33.84,0,93.11,100,113.27,112.35,109.88
47.44,0,95.91,100,110.35,109.6,108.08
82.88,100,85.84,100,100,100,100
81.87,100,74.53,100,118.33,117.5,116.67
90,100,90.9,100,200,100,100
83.27,100,87.96,100,100.83,100.83,100.83
92.6,0,99.42,50,100,100,100
77.9,100,95.11,100,101.06,100.53,100
88.89,100,77.42,100,54.81,54.81,54.81
81.52,100,65.6,100,100.71,100.71,100.71
89.29,84.4,95.58,100,100,100,100
86.27,100,100,100,196.46,368.15,217.45
80,100,88.45,100,100,100,100
47.55,80.76,55.53,100,122.62,120.63,119.74
80,100,96.8,100,258.38,258.38,100
80.08,100,79.73,100,99.34,99.34,100.29
80.25,100,93.38,91.27,100,100,100
81.36,100,92.73,100,100,100,100
100,100,84.83,100,100,100,100
71.47,100,92.55,94.02,124.86,123.96,123.72
42.29,43.85,84.49,100,105.95,105.27,105.27
100,20.7,100,84.9,112.63,112.63,100
53.83,100,71.48,100,120.92,119.68,118.44
85.55,100,97.72,100,102.66,102.13,102.13
61.29,100,87.11,100,120.33,119.77,119.35
69.13,35,99.37,100,121.4,127.75,139.11
82.58,100,87.64,100,100,100,100
40.21,100,86.15,99.92,100.82,100,100.08
98.12,42.67,72.43,100,100,100,100
49.48,100,100,100,101.84,101.9,101.84
93.3,100,79.9,100,100,100,100
82.77,100,78.63,100,100,100,100
75.59,100,41.84,100,121.67,120.83,119.17
81.6,99.49,92.72,100,104.31,104.31,104.31
87.42,100,89.16,99.99,114.35,112.11,100
80.01,0,96.05,51.11,180.38,240.58,175.38
31.77,100,39.96,100,86.24,86.05,85.47
81.56,100,89.04,100,106.55,106.55,106.55
14.81,100,88.79,57.14,100,0,0
87.44,94,99.11,100,100,100,100
81.53,100,94.12,100,116.82,112.95,112.95
39.87,100,51.38,100,112.5,110,110
63.78,100,71.9,100,103.89,103.89,103.89
36.85,100,76.95,100,100.4,100,100
45.67,100,90.63,100,106.63,106.63,106.63
50,100,100,100,130.21,116.54,64.17
96.15,70.38,94.53,100,89.21,89.19,102.65
76.7,100,86.4,100,100,100,100
83.27,100,87.34,100,100,100,100
81,86.42,87.46,100,105.56,100.48,100.48
69.51,100,87.52,100,83.33,83.33,100
72.67,100,55.64,100,113.75,113.75,113.75
85.71,92.74,98.74,100,100,100,100
84,100,88.86,100,100,100,100
80,100,70.71,100,266.67,266.67,100
74.05,100,67.61,100,125.96,125.14,123.36
82.75,100,68.28,100,126.08,125.27,121.51
84.43,100,100,100,100,100,100
38.38,100,93.9,100,114.32,114.32,113.59
35.2,100,61.58,100,108.44,108.44,108.44
23.37,98,86.24,100,99.91,99.64,99.46
78.39,100,90.93,100,110.4,109.19,107.42
72.72,97.1,86.61,100,115.49,113.92,112.81
47.8,32,95.2,100,105.9,105.1,104.99
100,100,99.01,100,106.09,92.17,103.3
58.78,100,56.56,100,109.17,109.17,109.17
89.9,94.01,86.21,100,114.99,114.99,106.43
72.49,100,81.68,100,125.68,124.45,124.04
52.52,7,99.97,100,111.22,112.33,112
74.31,0,93.22,100,122.13,120.65,117.87
59.75,98.71,41.57,100,116.86,116.86,116.86
75.37,100,88.9,100,104.12,103.63,103.63
82.78,100,85.68,100,104.7,104.7,102.99
100,100,71.47,100,100,100,100
79.93,100,84.05,100,132.5,130,130.83
80.6,100,84.7,100,108.33,107.64,108.33
100,74.5,93.59,90.94,94.44,123.23,290.05
65.38,92.55,78.07,100,104.08,103.91,103.74
77.28,100,100,90,100,100,111.86
86.63,100,87.16,100,120,120,120
100,96.55,99.48,97.21,89.7,89.13,100
53.35,21.2,86.22,100,89.39,98.81,96.64
75.41,92.4,62.62,100,107.37,107.37,107.37
90,63.23,100,100,159.5,159.5,101.75
82.46,100,98.96,100,100.64,100.64,100
48.04,100,62.61,100,110.42,110,110
51.14,10,99.5,100,101.06,100,100
100,0,100,100,145.32,100,100
27.61,100,56.03,100,103.7,103.7,103.09
80,90.15,96.64,100,99.67,99.29,111.73
82.74,100,84.8,100,124.17,122.5,122.5
68.66,96.33,68.22,100,106.62,106.86,106.86
83.33,100,85.37,100,100,100,100
79.99,100,90.6,42.55,135.75,133.07,97.55
60,100,100,100,100,100,100
96.35,95.42,97.8,91.89,172.22,173.05,106.31
55.81,100,82.23,100,120.83,100,100
62.46,95.6,65.21,100,113.39,113.39,113.39
26.71,100,45.97,100,111.87,111.87,111.87
80.51,100,64.17,100,112.5,110,110
77.48,100,89.47,100,102.99,102.99,102.99
47.94,14.74,92.67,100,109.03,108.33,108.33
80,100,98.36,99.92,100,100,100
99.57,100,97.76,100,101.64,101.64,101.64
100,100,97.02,100,248.38,263.74,133.28
76.39,0,99.7,100,101.28,102.22,100
81.36,100,99.9,100,108.48,108.58,108.48
81.46,100,96.94,100,106.38,105.98,105.98
85.37,100,87.49,100,100.83,100.83,100.83
80,7.75,97.5,100,100,100,102.35
82.92,100,87.99,100,100,100,100
82.07,100,79.15,100,120.83,120,119.17
80,100,93.03,100,100,100,100
83.93,100,90.86,100,100,100,100
81.26,100,87.72,100,119.17,118.33,116.25
81.84,100,82.27,100,100,100,100
81.59,100,97,100,101.72,101.65,103.05
83.1,100,76.54,100,100,100,100
84.13,100,83.25,100,101.67,100.83,100
74.52,0,99.02,100,171.4,149.32,105.86
34.83,63.05,78.05,100,104.37,104.37,104.14
82.9,100,89.31,100,104.42,110.34,113.89
84.21,100,44.42,100,100,100,100
78.63,100,90.16,100,100,100,100
80.13,100,82.5,100,100,100,100
73.19,3.14,95.5,92.21,167.73,101.45,120.63
82.51,100,80.28,100,100,100,100
87.77,100,100,65.17,29.59,0,0
100,90,100,100,308.71,308.71,191.04
90.25,2.98,98,100,129.62,129.62,129.57
80.46,100,85.16,100,100,100,100
77.68,100,85.67,100,100.83,100.83,100
83.04,100,86.71,100,110.53,110.75,110.53
80,100,95.53,100,548.33,343.11,205.22
56.71,92.6,54.19,100,112.36,112.36,112.36
84.26,100,62.55,100,100.83,100.83,100
65.07,100,58.3,100,100,100,100
82.01,100,91.62,100,110.06,109.85,109.74
80.79,69.8,90.3,55.23,118.18,115.89,106.41
80,75,94.94,100,101.07,101.07,106.45
98.98,83.32,99.25,97.63,100,100,100
74.24,100,83.48,100,110,110,109.17
80.97,100,91.69,100,100.83,100.83,100.83
82.59,100,99.43,100,116.4,116.4,116.09
59.88,0,84.77,100,130.82,130.82,100
81.71,100,99.08,100,107.76,107.76,107.76
78.03,100,92.9,100,104.6,104.6,104.6
85,35,100,100,196.17,213.54,111.42
62.14,95.24,48.17,100,110.56,110,110
47.67,99.42,97.62,100,105.29,105.29,104.96
80.73,100,85.23,100,105,105,104.58
82.39,100,100,100,100,100,100
65,100,69.4,100,100,100,100
85.93,100,75.49,100,100,100,100
89.89,93.75,63.21,1.06,101.02,106.46,100
26.12,63.21,36.61,100,108.14,107.95,107.95
82.38,100,81.01,100,105.67,105.67,105.67
79.74,100,88.41,100,100.48,100.48,100.48
81.99,100,55.62,100,124.17,120.83,117.5
63.45,100,60.51,100,100.83,100.83,100
84.74,99.38,99.26,93.33,102.56,105,105.88
79.8,100,94.85,100,102.08,102.08,102.08
83.15,100,90.17,100,100,100,100
87.11,100,79.73,0,99.66,99.66,106.77
100,77.78,91.04,32.79,100,100,100
82.06,100,88.72,100,100,100,100
80,90.21,100,100,147.69,147.69,147.69
82.18,100,94.33,100,103.72,103.72,103.72
97.09,100,90.74,0,251.85,212.96,197.1
90.91,100,77.32,81.82,100,100,100
67.67,20.87,73.98,100,121.11,120.28,116.11
81.3,100,84.29,100,101.67,101.67,101.67
83.48,100,92.46,100,100,100,100
81.31,100,91.81,100,100.83,100.83,100.83
99.89,100,100,0,106.68,105.96,100
55.73,36,100,100,100.54,100,100
82.87,100,82.59,100,100,100,100
82.15,100,89.86,100,100,100,100
81.69,100,97.43,100,109.03,109.03,108.68
88.24,100,86.73,100,135.91,135.62,135.62
76.14,97.32,82.83,100,244.27,130.73,147.22
83.27,100,90.7,100,100,100,100
79.76,100,77.17,100,104.17,104.17,104.17
69.95,100,91.7,100,181.97,70.11,120.83
84.48,100,97.2,100,100,100,100
83.59,100,90.88,100,100.11,100,100
72.45,100,67.07,100,115.28,112.85,109.03
83.41,100,94.13,100,100,100,100
82.02,100,84.14,100,100,100,100
69.29,100,65.18,100,101.25,101.25,100.83
74.44,100,73.37,100,115.17,115.17,115.17
80,100,80.86,100,100,100,100
84.93,100,81.4,100,180.2,180.94,121.9
5.66,100,100,48.78,924.17,170,170
70.26,96.8,99.91,100,103.72,103.72,103.6
77.92,39.58,65.76,100,121.67,120.83,120
80.93,100,94.57,100,101.67,101.67,100
79.54,100,95.04,100,102.46,102.46,102.46
65.68,0,23.05,100,104.86,104.86,104.86
75.31,100,70.49,100,100.56,100.56,100
78.15,100,76.44,100,119.33,114.83,116.67
82.96,93.29,99.16,97.51,200,100,100
83.29,100,82.01,100,100,100,100
52.46,100,63.22,100,104.17,104.17,104.17
73.5,100,93.08,0,100,100,100
99.27,100,69.91,0,100,100,100
86.86,100,98.68,100,117.69,117.69,117.2
81.52,100,91.87,100,100,100,100
51.47,95.77,52.67,100,94.35,94.35,92.47
63.25,100,82.65,100,118.52,117.13,115.28
76.98,99.22,97.25,100,101.05,100.81,100.81
89.57,100,94.65,100,149.72,115.35,58.62
60.47,86.27,53,100,103.72,103.37,103.01
79.02,100,76.09,100,100,100,100
75.73,0,92.5,100,100,100,100
55.17,34.86,68,100,105.23,105.04,105.04
100,100,99.97,100,187.98,163.64,240.43
80.71,95.24,89.6,100,125.2,124.6,121.63
71.01,100,99.51,100,154.93,154.93,109.5
41.63,50,82.22,100,100.8,100,100
79.3,100,95.02,100,103.85,103.85,103.85
79.99,100,91.63,97.25,100,250,100
75.45,100,88.22,100,101.1,101.1,101.1
80.38,0,99.05,100,139.3,153.82,100
81.18,100,81.87,100,100.83,100.83,100.83
84.85,100,79.39,100,100,100,100
89.65,93,100,100,134.67,135,134.67
83.06,100,86.82,100,100.83,100.83,100.83
83.35,100,86.46,100,100,100,100
80,0,98.04,100,224.47,202.39,84.22
83.52,100,82.79,100,101.67,100.83,100
81.85,100,97.18,100,100.83,100.83,100
82.4,100,89.4,100,100.42,100.42,100
38.47,100,73.37,100,100,100,100
90.76,80.94,100,70.33,100.95,100.95,101.84
100,17.33,98.21,100,220.52,220.52,23.73
84.88,100,100,82.21,8.62,8.36,8.36
83.85,100,51.73,100,100.83,100.83,100
100,100,100,75,150,100,100
58.09,100,99.98,100,108.45,108.45,108.45
81.59,100,80.35,100,98.33,98.33,98.33
82.73,100,85.73,100,100,100,100
76.26,100,76.69,100,100.21,100.21,100
74.63,100,93.1,100,100,100,100
84.36,100,99.73,100,100.05,100.05,100
52.77,100,29.36,100,99.17,99.17,92.5
83.15,100,93.82,100,100,100,100
83.73,100,88.12,100,100,100,100
54.14,0,83.31,100,106.14,105.26,105.26
79.94,100,92.49,100,100,100,100
95.82,0,84.54,100,100,100,100
80,100,89.67,100,100,100,0
69.28,100,46.11,100,111.67,110,110
82.3,100,94.95,100,100,100,100
80.77,0,100,93.33,100,100,100
76.4,99.74,90.58,100,111.51,111.51,111.51
75.89,100,84.86,100,110.61,106.06,106.82
30.31,0,60.36,100,113.53,113.53,113.53
57.85,90.4,60.13,100,126.56,125,124.48
81.23,100,75.67,100,123.33,120,120.83
82.45,100,85.36,100,100,100,100
78.58,100,71.08,100,120.83,120,120
39.88,100,70.05,100,115.28,113.33,108.61
60.94,70,89.1,100,100.64,99.91,100.09
81.05,100,100,100,89.67,95.37,80.71
77.1,100,83.07,100,120.83,120,120
94.34,0,81.24,100,23.67,40,171.43
79.87,78.88,99.5,100,161.17,160,102.36
100,0,96.82,0,86.25,86.25,0
100,85,81.47,100,100.47,100.31,100.47
80.86,100,89.76,100,101.56,101.56,100
74.92,100,77.2,100,122.5,120,119.58
85.66,100,80.13,100,100.24,100,100
79.25,100,94.16,100,104.27,104.27,104.27
84.84,100,81.83,100,101.67,102.08,102.08
61.42,100,96.64,100,100.83,100.83,100.42
80.36,100,79.37,100,100,100,100
66.09,90,63.02,100,150.9,153.6,154.05
83.31,100,89.19,100,100,100,100
96.71,100,100,0,100,100,100
55.13,100,93.37,100,115.57,115.41,114.1
59.58,100,96.77,0,100,100,110
85.09,100,69.77,100,100,100,100
93.56,100,99.42,100,100,100,100
81.74,100,91.25,100,100.83,100.83,100
100,54,99.47,100,104.89,104.89,131.34
88.46,0,100,100,100,100,100
83.42,100,80.18,100,100.83,100.83,100
81.25,100,76.89,0,100,100,100
81.32,100,72.56,100,122.5,122.5,122.5
100,0,96.89,100,55.44,56.29,54.66
81.45,100,91.42,100,114.05,113.21,110.36
80.91,100,100,100,112.88,112.88,112.88
80.02,100,100,100,100.52,100.52,100.52
80.01,99.74,100,100,161.16,161.24,114.19
67.56,0,79.1,92.68,100,100,100
100,60.12,95.7,100,168.4,144.1,100
47.78,100,84.37,100,98.75,98.75,97.92
69.18,100,90.93,100,100,100,100
85.65,100,73.04,100,100.64,100,100
27.91,30,100,100,100,100,100
100,100,70.75,50,104.43,104.43,100
73.94,50,87.41,100,300.74,177.55,118.98
82.02,100,95.31,100,107.32,107.72,107.32
83.52,100,61.31,100,107.5,107.5,107.5
82.34,100,93,100,100,100,100
98.61,33.05,100,99.96,109.16,109.16,109.16
88.24,94.67,100,50,100,100,100
92.12,100,78.3,100,94.98,100,98.84
79.64,100,58.78,100,120.83,120.83,120
49.54,100,55.85,100,110.83,110,110
73.38,100,89.66,100,100,100,100
84.49,100,95.67,100,100,100,100
97.6,100,100,100,115.22,115.22,115.1
59.55,100,60.73,100,101.19,101.59,101.59
73.19,22.2,100,100,102.79,102.47,102.44
85,100,100,99.98,100,100,100
92.47,92,100,100,152.23,152.23,100.34
83.74,100,86.12,100,100,100,100
80.47,100,96.01,100,104.35,104.35,104.23
74.49,100,86.75,100,100,100,100
80.03,100,77.44,29.53,100,100,100
100,0,81.07,0,100,100,100
54.8,0,98.12,100,100,100,100
81.36,100,96.19,100,100,100,0
100,0,100,92.18,466.67,466.67,0
70.49,12.45,91.43,100,100,100,100
100,89.5,99.96,100,103.39,103.56,103.58
52.58,100,45.84,100,111.33,111.33,111.33
71.86,100,58.85,100,116.67,115,115
79.51,100,97.38,100,100.51,100.38,100.26
67.37,100,68.23,100,120.32,119.18,116.21
73.23,72.47,99.2,100,103.84,103.9,103.76
95.05,11.11,99.03,77.4,100,100,100
95.35,100,68.88,100,100,100,100
62.55,0,65.96,100,86.36,86.21,85.91
66.97,100,88.79,100,100.33,100.13,100.07
100,20.24,100,51.01,223.86,106.94,58.33
19.63,0,89.73,100,100,100,100
64.24,100,97.42,100,115.87,115.78,115.66
45.37,0,79.07,100,122.47,120.45,119.19
75.4,100,81.65,100,120.83,120,118.33
84.09,100,79.2,100,106.67,106.67,106.67
79.41,100,62.17,100,107.69,108.97,107.69
90.85,0,97.47,100,214.47,214.47,44.34
65.99,100,82.9,100,112.43,112.43,112.43
80,100,98.43,100,168.54,100,100
63.29,98.92,58.95,100,115.18,115.18,115.18
69.68,100,56.07,100,109.58,108.75,107.92
69.45,7.49,62.49,100,104.34,104.34,104.34
84.76,89.06,98,100,179.94,179.94,114.69
82.69,100,92.02,100,100,100,100
91.68,14.18,95.69,81.62,178.62,178.62,114.2
74.97,70,99.27,100,107.79,107.24,107.24
86.37,100,92.91,100,107.62,101.85,101.39
45.13,91.46,85.65,100,100,100,100
65.92,37,100,100,100.43,100,100
83.66,100,84.18,100,100,100,100
79.92,100,83.11,100,131.25,130,127.5
92.82,100,100,100,100,100,100
93.86,100,100,100,100,100,100
87.05,0,100,100,127.98,101.96,114.72
80.38,100,65.74,100,116.67,116.67,116.67
99.85,0.63,96.24,100,284.92,166.19,105.3
80.72,100,87.83,100,125.18,124.29,121.63
50.44,100,80.12,100,120.83,119.17,114.72
84.04,100,92.28,100,100,100,100
83.38,100,94.11,100,100,100,100
76.34,85.07,95.52,100,99.65,99.58,98.33
94.09,100,100,100,105.12,104.65,104.56
80.82,100,81.99,100,101.3,100.37,100
86.84,100,89.03,100,116.67,116.67,116.67
86.46,39.15,100,49.46,70.1,68,51.38
82.83,38.33,71.97,100,120.83,120,117.5
48.33,100,82.71,100,102.5,102.5,102.5
81.08,100,85.09,100,104.76,104.17,104.17
86.67,98.08,100,88.44,125,113.33,116.67
63.3,100,96.88,100,105.35,104.79,104.79
74.1,100,89.83,100,100,100,100
28.99,0,49.6,100,172.07,100,100
82.63,100,97.39,100,100.07,100.07,100.07
97.03,100,100,0,130,124,124
83.77,100,81.7,100,100,100,100
83.8,100,79.76,100,100.83,100.83,100.42
36.76,100,87.09,100,100.25,100,100
77.21,100,70.44,100,120.83,120,118.33
100,100,100,100,100,100,100
82.74,100,79.69,100,100,100,100
84.12,100,87.6,100,123.89,123.89,123.89
82.2,100,86.37,100,100.83,100.83,100.83
83.52,100,98.47,100,100,100,100
74.73,100,90.25,100,158.76,129.41,100.23
70,100,95.32,100,125.08,104.75,118.92
52.07,18.73,48.93,100,107.41,107.41,106.48
80,100,94.93,100,100,100,100
23.46,0,86.37,100,100.4,100,100
83.17,100,88.8,100,103.42,103.53,102.35
84.98,95.91,92.17,100,102.47,193.88,160.77
83.41,100,82.42,100,100.83,100.83,100
98,93.71,100,100,100,100,100
80,100,100,100,133.45,101.15,126.36
80.52,100,78.48,100,100.83,100.83,100.83
34.68,100,80.16,0,100.61,63.8,100.61
8.86,36.08,100,0,114.13,118.03,115.38
14.31,100,94.88,100,234.64,37.16,100
24.63,100,82.53,0,99.69,47.91,99.69
31.89,100,53.28,0,100,46.19,100
22.55,100,95.91,82.25,100,43.34,100
86.84,100,90.98,50,100,17.41,100
14.79,100,97.64,100,110.22,2.38,100
37.27,100,97.02,97.54,100.78,4.15,103.94
3.67,100,96.03,90.56,102.23,9.92,35.64
10.83,99.86,50.36,0,150.69,72.22,100
28.04,100,88.46,92.68,107.77,6.51,101.1
23.56,100,90.99,0,100,100,100
36.18,100,100,98.8,150,150,112.96
23.19,100,84.83,0,96.17,39.15,95.32
34.27,100,50.21,0,0.78,109.69,82.7
17.3,100,77.88,0,92.03,92.03,92.03
10.81,100,100,0,104.17,104.17,104.17
100,96.67,98.64,0,129.69,129.69,129.69
100,0,71.17,0,51.45,51.45,51.45
1.55,100,70.1,0,76.55,76.55,76.55
74.98,26.03,100,99.71,171.13,138.51,145.45
36.78,63.31,77.65,96.31,7.05,7.05,66.67
6.43,0,51.41,0,0,0,110.29
9.29,100,98.91,42.14,115.74,106.25,142.74
100,0,44.75,83.63,623.93,25.71,105.08
45.05,0,79.8,37.99,95.15,18.19,98.15
100,0,63.78,100,87.86,4.03,113.43
36.86,0,61.47,0,80.79,5.86,99.11
75.21,0,28.93,0,100,100,100
5.72,100,100,100,64.43,64.37,156.15
3.07,100,78.41,1.73,100.42,40.31,100.42
18.28,100,73.98,45.54,126.7,139.81,121.5
3.85,100,41.91,100,106.04,105.21,121.32
2.98,100,79.97,50.61,136.76,140.07,125.4
100,0,54.53,100,114.07,113.93,99.68
63.09,0,73.53,100,67.82,48.84,98.74
0.4,100,100,100,97.33,20.33,97.33
60.46,0,81.91,44.32,523.55,77.9,77.9
20.11,100,67.29,85.25,87.1,87.1,96.14
89.78,0,75.85,100,98.94,57.09,105.75
6.1,0,29.01,0,677.5,97.92,108.33
37.44,85.71,63.08,44.99,105.39,105.39,104.9
30.37,100,43.84,100,100,100,100
2.3,100,82.8,93.83,84.38,72.44,103.97
62.91,0,90.29,0,100,100,100
8.13,81.17,56.79,99.83,142.32,131.76,113.89
9.86,100,73.19,7.07,99.62,100,100
0.4,96.11,66.78,31.78,61,28.52,110.42
23.4,100,37.83,0,1.141.32,92.81,92.81
11.79,100,33.22,0,100,100.35,100.35
18.22,100,35.56,100,198.18,103.93,101.85
40.3,100,23.37,0,33.33,33.33,21.71
10.27,100,59.07,100,116.71,112.54,116.97
