AEROPORTO III,Hora,Dia,Dia da semana,Temperatura,Umidade Relativa do Ar,Feriados
8.138896227,24,1,3,21.8,88,1
8.563321781,1,1,3,22.15,86.5,1
8.392330217,2,1,3,22.5,85,1
7.265617418,3,1,3,22.85,83.5,1
6.79844389,4,1,3,23.2,82,1
5.711425686,5,1,3,23.55,80.5,1
5.314480972,6,1,3,23.9,79,1
6.404552507,7,1,3,24.25,77.5,1
8.572482085,8,1,3,24.6,76,1
12.6182662,9,1,3,24.95,74.5,1
17.67320609,10,1,3,25.3,73,1
21.00448961,11,1,3,25.65,71.5,1
21.9281497,12,1,3,26,70,1
20.27166786,13,1,3,26.13333333,69.5,1
17.38160429,14,1,3,26.26666667,69,1
15.63046708,15,1,3,26.4,68.5,1
14.01062651,16,1,3,26.53333333,68,1
14.41825833,17,1,3,26.66666667,67.5,1
15.31901779,18,1,3,26.8,67,1
17.85641165,19,1,3,25.93333333,70.66666667,1
17.06404858,20,1,3,25.06666667,74.33333333,1
16.55260024,21,1,3,24.2,78,1
14.18161831,22,1,3,23.33333333,81.66666667,1
12.83658576,23,1,3,22.46666667,85.33333333,1
9.519042826,24,2,4,21.6,89,0
7.114473057,1,2,4,21.91666667,87.25,0
5.117535162,2,2,4,22.23333333,85.5,0
5.149596119,3,2,4,22.55,83.75,0
4.974024391,4,2,4,22.86666667,82,0
4.955703831,5,2,4,23.18333333,80.25,0
5.85035646,6,2,4,23.5,78.5,0
8.302254152,7,2,4,23.81666667,76.75,0
12.49307566,8,2,4,24.13333333,75,0
17.5235888,9,2,4,24.45,73.25,0
22.79074125,10,2,4,24.76666667,71.5,0
27.06095219,11,2,4,25.08333333,69.75,0
28.27468681,12,2,4,25.4,68,0
28.10216875,13,2,4,25.66666667,67,0
25.79530849,14,2,4,25.93333333,66,0
23.79837046,15,2,4,26.2,65,0
19.55411386,16,2,4,26.46666667,64,0
20.18159227,17,2,4,26.73333333,63,0
20.8609786,18,2,4,27,62,0
22.28234663,19,2,4,26.56666667,63.66666667,0
21.23960285,20,2,4,26.13333333,65.33333333,0
20.18922577,21,2,4,25.7,67,0
16.19076972,22,2,4,25.26666667,68.66666667,0
14.36940365,23,2,4,24.83333333,70.33333333,0
11.65185804,24,3,5,24.4,72,0
8.045766687,1,3,5,24.66666667,70.83333333,0
5.581655312,2,3,5,24.93333333,69.66666667,0
5.283946586,3,3,5,25.2,68.5,0
5.007612014,4,3,5,25.46666667,67.33333333,0
5.044252896,5,3,5,25.73333333,66.16666667,0
6.190812898,6,3,5,26,65,0
9.862552643,7,3,5,26.26666667,63.83333333,0
13.56177344,8,3,5,26.53333333,62.66666667,0
17.77702227,9,3,5,26.8,61.5,0
22.96631317,10,3,5,27.06666667,60.33333333,0
26.17545948,11,3,5,27.33333333,59.16666667,0
27.22430992,12,3,5,27.6,58,0
26.4777482,13,3,5,27.83333333,58.33333333,0
25.93423891,14,3,5,28.06666667,58.66666667,0
23.74188223,15,3,5,28.3,59,0
20.78769646,16,3,5,28.53333333,59.33333333,0
22.3846364,17,3,5,28.76666667,59.66666667,0
22.0548667,18,3,5,29,60,0
22.90982447,19,3,5,28.43333333,61.16666667,0
22.46249847,20,3,5,27.86666667,62.33333333,0
20.10678358,21,3,5,27.3,63.5,0
15.77855778,22,3,5,26.73333333,64.66666667,0
13.20452318,23,3,5,26.16666667,65.83333333,0
11.46865268,24,4,6,25.6,67,0
7.827446985,1,4,6,25.63333333,67.41666667,0
6.92668767,2,4,6,25.66666667,67.83333333,0
5.517533422,3,4,6,25.7,68.25,0
5.053413248,4,4,6,25.73333333,68.66666667,0
5.02593255,5,4,6,25.76666667,69.08333333,0
5.604555964,6,4,6,25.8,69.5,0
8.944999743,7,4,6,25.83333333,69.91666667,0
13.13582106,8,4,6,25.86666667,70.33333333,0
19.47014484,9,4,6,25.9,70.75,0
24.29607821,10,4,6,25.93333333,71.16666667,0
27.19377556,11,4,6,25.96666667,71.58333333,0
28.50827341,12,4,6,26,72,0
28.49147987,13,4,6,27.06666667,65.33333333,0
27.29606504,14,4,6,28.13333333,58.66666667,0
26.56477165,15,4,6,29.2,52,0
26.56477165,16,4,6,30.26666667,45.33333333,0
24.25027695,17,4,6,31.33333333,38.66666667,0
23.56783705,18,4,6,32.4,32,0
23.25944176,19,4,6,31.46666667,34.66666667,0
22.72814589,20,4,6,30.53333333,37.33333333,0
20.38311806,21,4,6,29.6,40,0
15.09764452,22,4,6,28.66666667,42.66666667,0
15.05795016,23,4,6,27.73333333,45.33333333,0
11.9083457,24,5,6,26.8,48,0
9.686980963,1,5,7,26.75,48.5,0
7.293098259,2,5,7,26.7,49,0
5.398449945,3,5,7,26.65,49.5,0
5.302267218,4,5,7,26.6,50,0
5.134328961,5,5,7,26.55,50.5,0
5.696158695,6,5,7,26.5,51,0
7.459509921,7,5,7,26.45,51.5,0
10.88850265,8,5,7,26.4,52,0
13.98467255,9,5,7,26.35,52.5,0
21.2411294,10,5,7,26.3,53,0
24.77393875,11,5,7,26.25,53.5,0
26.82889166,12,5,7,26.2,54,0
26.19072685,13,5,7,26.9,51.16666667,0
23.44112005,14,5,7,27.6,48.33333333,0
19.79991446,15,5,7,28.3,45.5,0
20.72357483,16,5,7,29,42.66666667,0
19.44113722,17,5,7,29.7,39.83333333,0
21.22128296,18,5,7,30.4,37,0
21.22128296,19,5,7,29.53333333,39.33333333,0
21.22128296,20,5,7,28.66666667,41.66666667,0
21.22128296,21,5,7,27.8,44,0
21.22128296,22,5,7,26.93333333,46.33333333,0
21.22128296,23,5,7,26.06666667,48.66666667,0
21.22128296,24,6,1,25.2,51,0
21.22128296,1,6,1,25.26666667,51,0
21.22128296,2,6,1,25.33333333,51,0
21.22128296,3,6,1,25.4,51,0
21.22128296,4,6,1,25.46666667,51,0
21.22128296,5,6,1,25.53333333,51,0
8.430498123,6,6,1,25.6,51,0
11.24575291,7,6,1,25.66666667,51,0
12.7175025,8,6,1,25.73333333,51,0
16.12817469,9,6,1,25.8,51,0
20.02739458,10,6,1,25.86666667,51,0
22.1296751,11,6,1,25.93333333,51,0
22.9113513,12,6,1,26,51,0
22.13272877,13,6,1,26.76666667,48.33333333,0
21.19074802,14,6,1,27.53333333,45.66666667,0
18.40423596,15,6,1,28.3,43,0
18.00144901,16,6,1,29.06666667,40.33333333,0
19.66861725,17,6,1,29.83333333,37.66666667,0
21.19685526,18,6,1,30.6,35,0
23.83501158,19,6,1,29.63333333,37.83333333,0
22.8716568,20,6,1,28.66666667,40.66666667,0
21.30677824,21,6,1,27.7,43.5,0
17.65488567,22,6,1,26.73333333,46.33333333,0
15.98313699,23,6,1,25.76666667,49.16666667,0
10.62285495,24,7,2,24.8,52,0
7.329739308,1,7,2,24.79166667,52.33333333,0
5.406083512,2,7,2,24.78333333,52.66666667,0
4.949596953,3,7,2,24.775,53,0
4.745017719,4,7,2,24.76666667,53.33333333,0
5.085474157,5,7,2,24.75833333,53.66666667,0
8.277826858,6,7,2,24.75,54,0
11.27170701,7,7,2,24.74166667,54.33333333,0
13.12513404,8,7,2,24.73333333,54.66666667,0
15.1846673,9,7,2,24.725,55,0
17.93885365,10,7,2,24.71666667,55.33333333,0
20.24876728,11,7,2,24.70833333,55.66666667,0
20.13731766,12,7,2,24.7,56,0
20.15258474,13,7,2,25.41666667,53.66666667,0
19.88846378,14,7,2,26.13333333,51.33333333,0
18.09610491,15,7,2,26.85,49,0
16.24878464,16,7,2,27.56666667,46.66666667,0
20.28693514,17,7,2,28.28333333,44.33333333,0
20.59227753,18,7,2,29,42,0
22.49913931,19,7,2,28.2,42,0
22.73425293,20,7,2,27.4,42,0
21.23044262,21,7,2,26.6,42,0
17.34343648,22,7,2,25.8,42,0
14.99077497,23,7,2,25,42,0
11.06407428,24,8,3,24.2,59,0
7.025923848,1,8,3,24.23333333,58.25,0
5.783645054,2,8,3,24.26666667,57.5,0
5.109901571,3,8,3,24.3,56.75,0
4.95723052,4,8,3,24.33333333,56,0
5.280672411,5,8,3,24.36666667,55.25,0
8.438131571,6,8,3,24.4,54.5,0
11.85033054,7,8,3,24.43333333,53.75,0
13.34040031,8,8,3,24.46666667,53,0
14.97245426,9,8,3,24.5,52.25,0
17.26557407,10,8,3,24.53333333,51.5,0
19.37701559,11,8,3,24.56666667,50.75,0
20.35105724,12,8,3,24.6,50,0
20.35869055,13,8,3,25.36666667,48.83333333,0
19.24877195,14,8,3,26.13333333,47.66666667,0
18.16938686,15,8,3,26.9,46.5,0
18.02005791,16,8,3,27.66666667,45.33333333,0
21.22128296,17,8,3,28.43333333,44.16666667,0
21.22128296,18,8,3,29.2,43,0
25.06859398,19,8,3,28.4,45.16666667,0
20.30525589,20,8,3,27.6,47.33333333,0
21.22128296,21,8,3,26.8,49.5,0
21.22128296,22,8,3,26,51.66666667,0
21.22128296,23,8,3,25.2,53.83333333,0
21.22128296,24,9,4,24.4,56,0
7.653213181,1,9,4,24.51666667,55.25,0
5.287880005,2,9,4,24.63333333,54.5,0
5.151122785,3,9,4,24.75,53.75,0
5.054940057,4,9,4,24.86666667,53,0
5.348068452,5,9,4,24.98333333,52.25,0
8.351109052,6,9,4,25.1,51.5,0
11.54040828,7,9,4,25.21666667,50.75,0
13.28696542,8,9,4,25.33333333,50,0
14.77245522,9,9,4,25.45,49.25,0
18.96175013,10,9,4,25.56666667,48.5,0
20.94342098,11,9,4,25.68333333,47.75,0
21.15410719,12,9,4,25.8,47,0
20.87929916,13,9,4,26.56666667,45,0
20.75563555,14,9,4,27.33333333,43,0
20.70219994,15,9,4,28.1,41,0
17.40755825,16,9,4,28.86666667,39,0
20.21975985,17,9,4,29.63333333,37,0
22.02127876,18,9,4,30.4,35,0
24.8792819,19,9,4,24.46666667,77.33333333,0
22.87318373,20,9,4,24.81666667,75.83333333,0
21.08998547,21,9,4,25.16666667,74.33333333,0
16.29611273,22,9,4,25.3,73.83333333,0
15.14802628,23,9,4,25.43333333,73.33333333,0
11.10071559,24,10,5,25.4,61,0
7.937370372,1,10,5,25.4,60.91666667,0
5.714479208,2,10,5,25.4,60.83333333,0
5.326833393,3,10,5,25.4,60.75,0
5.082178312,4,10,5,25.4,60.66666667,0
5.522113585,5,10,5,25.4,60.58333333,0
8.963319969,6,10,5,25.4,60.5,0
12.00605497,7,10,5,25.4,60.41666667,0
13.94955797,8,10,5,25.4,60.33333333,0
17.61366415,9,10,5,25.4,60.25,0
20.12815704,10,10,5,25.4,60.16666667,0
22.65486393,11,10,5,25.4,60.08333333,0
23.93166586,12,10,5,25.4,60,0
24.07012529,13,10,5,24.6,62.5,0
23.90371342,14,10,5,23.8,65,0
23.36478434,15,10,5,23,67.5,0
18.16633368,16,10,5,22.2,70,0
17.71900749,17,10,5,21.4,72.5,0
19.68083096,18,10,5,20.6,75,0
21.35563288,19,10,5,20.5,76.83333333,0
20.37853765,20,10,5,20.4,78.66666667,0
17.81519012,21,10,5,20.3,80.5,0
13.7724596,22,10,5,20.2,82.33333333,0
12.55872445,23,10,5,20.1,84.16666667,0
10.01827726,24,11,6,20,86,0
7.613707685,1,11,6,20.41666667,84.41666667,0
6.563330436,2,11,6,20.83333333,82.83333333,0
5.459518337,3,11,6,21.25,81.25,0
5.183183789,4,11,6,21.66666667,79.66666667,0
4.876314831,5,11,6,22.08333333,78.08333333,0
6.024401355,6,11,6,22.5,76.5,0
9.517516232,7,11,6,22.91666667,74.91666667,0
14.54955549,8,11,6,23.33333333,73.33333333,0
19.59228172,9,11,6,23.75,71.75,0
24.65943565,10,11,6,24.16666667,70.16666667,0
27.36934719,11,11,6,24.58333333,68.58333333,0
28.03346653,12,11,6,25,67,0
27.74797192,13,11,6,25.56666667,64.66666667,0
26.52354975,14,11,6,26.13333333,62.33333333,0
25.42279091,15,11,6,26.7,60,0
22.88539724,16,11,6,27.26666667,57.66666667,0
23.70829439,17,11,6,27.83333333,55.33333333,0
21.21517582,18,11,6,28.4,53,0
22.02738562,19,11,6,27.43333333,56.5,0
20.54189596,20,11,6,26.46666667,60,0
16.72969875,21,11,6,25.5,63.5,0
13.77093287,22,11,6,24.53333333,67,0
13.43047638,23,11,6,23.56666667,70.5,0
10.40453534,24,12,7,22.6,74,0
8.621336746,1,12,7,22.9,72.91666667,0
6.780123353,2,12,7,23.2,71.83333333,0
5.583182001,3,12,7,23.5,70.75,0
5.103912207,4,12,7,23.8,69.66666667,0
5.169443393,5,12,7,24.1,68.58333333,0
5.3418813,6,12,7,24.4,67.5,0
8.056453776,7,12,7,24.7,66.41666667,0
11.49460692,8,12,7,25,65.33333333,0
17.12206354,9,12,7,25.3,64.25,0
22.2930336,10,12,7,25.6,63.16666667,0
25.1525631,11,12,7,25.9,62.08333333,0
26.89912052,12,12,7,26.2,61,0
26.29454288,13,12,7,26.8,58.5,0
23.07623644,14,12,7,27.4,56,0
20.17701206,15,12,7,28,53.5,0
18.64877429,16,12,7,28.6,51,0
16.99839969,17,12,7,29.2,48.5,0
19.60602226,18,12,7,29.8,46,0
21.09303827,19,12,7,28.46666667,52.16666667,0
18.21518841,20,12,7,27.13333333,58.33333333,0
17.04725437,21,12,7,25.8,64.5,0
15.48695579,22,12,7,24.46666667,70.66666667,0
12.92818847,23,12,7,23.13333333,76.83333333,0
9.538890076,24,13,1,21.8,83,0
7.308365369,1,13,1,22.06666667,81.25,0
5.651884055,2,13,1,22.33333333,79.5,0
5.175550151,3,13,1,22.6,77.75,0
5.218298101,4,13,1,22.86666667,76,0
5.412190461,5,13,1,23.13333333,74.25,0
8.81522913,6,13,1,23.4,72.5,0
11.34193568,7,13,1,23.66666667,70.75,0
13.22131701,8,13,1,23.93333333,69,0
15.78161116,9,13,1,24.2,67.25,0
18.8976285,10,13,1,24.46666667,65.5,0
21.76631813,11,13,1,24.73333333,63.75,0
21.94036303,12,13,1,25,62,0
20.50372829,13,13,1,25.3,62.66666667,0
18.56022511,14,13,1,25.6,63.33333333,0
16.49611211,15,13,1,25.9,64,0
16.49611197,16,13,1,26.2,64.66666667,0
18.34495902,17,13,1,26.5,65.33333333,0
20.63502522,18,13,1,26.8,66,0
18.53121762,19,13,1,25.56666667,69,0
20.82891788,20,13,1,24.33333333,72,0
18.81823921,21,13,1,23.1,75,0
13.96635199,22,13,1,21.86666667,78,0
11.731247,23,13,1,20.63333333,81,0
9.661027002,24,14,2,19.4,84,0
6.995389581,1,14,2,19.86666667,82,0
5.596922421,2,14,2,20.33333333,80,0
4.993871641,3,14,2,20.8,78,0
5.233565259,4,14,2,21.26666667,76,0
5.545014191,5,14,2,21.73333333,74,0
8.566375089,6,14,2,22.2,72,0
10.77094584,7,14,2,22.66666667,70,0
12.2152144,8,14,2,23.13333333,68,0
14.82131009,9,14,2,23.6,66,0
17.19076548,10,14,2,24.06666667,64,0
19.96174593,11,14,2,24.53333333,62,0
20.28235531,12,14,2,25,60,0
20.29762211,13,14,2,25.76666667,58.33333333,0
19.2502986,14,14,2,26.53333333,56.66666667,0
17.93580031,15,14,2,27.3,55,0
17.0503078,16,14,2,28.06666667,53.33333333,0
19.12663507,17,14,2,28.83333333,51.66666667,0
20.94647408,18,14,2,29.6,50,0
20.94647408,19,14,2,27.86666667,55.83333333,0
20.91288652,20,14,2,26.13333333,61.66666667,0
18.8823616,21,14,2,24.4,67.5,0
15.18619404,22,14,2,22.66666667,73.33333333,0
13.02284446,23,14,2,20.93333333,79.16666667,0
9.952628613,24,15,3,19.2,85,0
6.854932308,1,15,3,19.7,83.5,0
5.607609463,2,15,3,20.2,82,0
5.140435863,3,15,3,20.7,80.5,0
4.97707777,4,15,3,21.2,79,0
5.091298457,5,15,3,21.7,77.5,0
9.038128901,6,15,3,22.2,76,0
11.41827111,7,15,3,22.7,74.5,0
13.47169747,8,15,3,23.2,73,0
15.03352294,9,15,3,23.7,71.5,0
18.08541813,10,15,3,24.2,70,0
20.24876728,11,15,3,24.7,68.5,0
21.2731904,12,15,3,25.2,67,0
20.07319584,13,15,3,24.63333333,68.66666667,0
16.26405172,14,15,3,24.06666667,70.33333333,0
15.69153538,15,15,3,23.5,72,0
